"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","created_at"
491,40,69,1979,6,Male,"2336 George Drive",34.83,-82.37,13249,27013,58806,651,3,2010-01-10 00:00:00.000
812,41,67,1978,4,Female,"6946 Park Drive",42.78,-72.48,20338,41469,119423,659,1,2010-01-10 00:00:00.000
1113,19,69,2000,5,Female,"700 Madison Lane",41.76,-88.29,14200,28953,3619,738,2,2010-01-10 00:00:00.000
871,86,71,1933,5,Female,"81 Hill Avenue",42.38,-83.1,13820,22650,0,690,6,2010-01-10 00:00:00.000
1106,62,62,1958,2,Female,"1563 Summit Boulevard",34.13,-118.24,16842,20783,23623,699,3,2010-01-10 00:00:00.000
1179,50,71,1969,7,Female,"312 Burns Boulevard",36.67,-76.3,24312,49570,43645,752,5,2010-01-10 00:00:00.000
63,40,64,1979,12,Male,"390 Tenth Street",40.72,-74.17,17370,35418,51741,660,6,2010-01-10 00:00:00.000
542,52,65,1967,7,Female,"4092 El Camino Lane",35.46,-97.51,14465,29496,49681,704,5,2010-01-10 00:00:00.000
1092,54,62,1965,5,Male,"703 12th Street",41.01,-75.99,23450,47814,92020,720,2,2010-01-10 00:00:00.000
1836,35,73,1984,10,Male,"356 Mill Street",28.92,-81.92,8491,17316,26872,748,1,2010-01-10 00:00:00.000
1612,68,66,1951,8,Male,"198 Main Boulevard",41.83,-87.68,20649,35370,14777,562,1,2010-01-10 00:00:00.000
1961,18,66,2002,1,Male,"6295 Norfolk Boulevard",35.59,-77.37,17116,34904,46002,657,2,2010-01-10 00:00:00.000
1257,55,67,1964,7,Male,"287 Pine Lane",47.79,-122.3,23668,48259,146774,721,3,2010-01-10 00:00:00.000
1387,28,65,1991,5,Male,"104 First Boulevard",35.72,-78.84,32485,66237,146680,785,1,2010-01-10 00:00:00.000
224,20,67,1999,11,Female,"5789 Ninth Drive",40.69,-73.85,19682,40130,55801,798,1,2010-01-10 00:00:00.000
579,30,67,1989,7,Male,"774 Park Lane",44.02,-88.16,19382,39520,53896,772,1,2010-01-10 00:00:00.000
553,73,65,1947,1,Male,"471 Ocean Boulevard",37.78,-90.42,17707,34067,17902,628,1,2010-01-10 00:00:00.000
877,36,63,1983,8,Female,"801 Mill Boulevard",33.44,-111.85,16829,34317,61826,610,3,2010-01-10 00:00:00.000
523,27,65,1992,6,Female,"444 Forest Boulevard",42.77,-86.1,18877,38487,28032,773,4,2010-01-10 00:00:00.000
1740,36,67,1983,12,Male,"42720 East Drive",42.86,-88.33,28215,57532,61268,735,4,2010-01-10 00:00:00.000
677,40,65,1979,5,Male,"855 Sussex Avenue",44.94,-93.1,32972,67226,128174,729,3,2010-01-10 00:00:00.000
1485,64,69,1955,10,Male,"1350 Lake Drive",33.41,-96.57,24402,49756,89743,618,4,2010-01-10 00:00:00.000
456,54,63,1965,10,Male,"600 Grant Lane",26.63,-81.99,17140,34947,49024,751,3,2012-07-07 13:57:00.000
790,34,65,1985,3,Female,"480 Ocean View Boulevard",32.9,-116.89,22740,46361,69620,743,2,2017-05-29 14:52:00.000
1219,28,72,1991,6,Female,"9977 Oak Avenue",38.68,-76.17,28497,58105,70254,688,3,2011-11-09 21:03:00.000
732,60,68,1959,8,Male,"513 Tenth Avenue",37.68,-97.34,19224,39191,43396,756,6,2014-01-22 09:02:00.000
1192,44,68,1976,2,Female,"1450 Rose Drive",44.22,-93.44,19630,40026,70877,768,1,2010-04-02 16:55:00.000
1361,67,66,1952,12,Male,"9385 Lincoln Drive",42.38,-83.1,14848,28714,12978,638,2,2010-06-29 22:21:00.000
1904,69,70,1951,2,Male,"5844 Littlewood Street",35.95,-95.38,15195,30983,10019,757,5,2014-11-18 21:20:00.000
377,80,67,1940,1,Female,"305 Pine Avenue",47.39,-122.26,24884,39110,363,750,5,2014-07-26 22:47:00.000
1513,48,66,1972,2,Male,"8849 West Drive",41.3,-73.13,32240,65736,206000,733,3,2014-12-14 08:44:00.000
140,37,72,1983,2,Female,"108 Washington Street",36.28,-86.83,20657,42120,72801,739,4,2013-05-06 12:20:00.000
1285,68,53,1951,12,Female,"6723 Maple Street",38.83,-77.21,30622,65298,18684,524,2,2012-03-06 11:34:00.000
469,67,67,1952,3,Female,"488 Bayview Boulevard",33.88,-117.85,26675,46945,17835,682,4,2012-01-07 22:08:00.000
1817,52,64,1968,2,Female,"25622 Lake Street",29.55,-95.27,36253,73920,166395,683,1,2013-10-25 11:53:00.000
1144,57,66,1962,12,Female,"545 Eighth Avenue",29.76,-95.38,14959,30495,70825,773,4,2016-02-08 16:40:00.000
1006,37,68,1982,4,Male,"7559 Forest Boulevard",41.53,-87.26,21851,44550,117302,761,3,2017-11-27 12:55:00.000
1314,43,70,1976,11,Male,"857 Jefferson Avenue",29.7,-98.11,19325,39404,71859,723,5,2018-01-20 07:40:00.000
814,72,65,1948,1,Male,"9380 Hill Drive",27.98,-80.66,15318,16302,14408,748,4,2016-11-21 10:17:00.000
248,80,67,1939,12,Female,"80471 Eighth Street",27.95,-82.48,13254,13596,352,684,4,2012-09-27 09:26:00.000
104,33,65,1986,11,Female,"2043 Mill Street",32.69,-97.01,18334,37384,49182,713,3,2017-01-24 18:52:00.000
408,58,62,1961,4,Female,"690 Hill Lane",45.4,-91.84,15371,31343,49537,741,3,2011-05-28 06:40:00.000
467,38,65,1981,9,Male,"969 Lexington Lane",35.06,-85.25,21988,44831,20906,705,3,2018-08-18 07:07:00.000
891,38,66,1981,10,Female,"177 Maple Boulevard",35.44,-94.35,17093,34854,40722,746,5,2015-10-23 10:23:00.000
230,39,65,1980,10,Female,"675 Fifth Avenue",30.44,-91.12,17412,35501,78801,693,4,2016-02-08 06:30:00.000
716,31,70,1988,5,Male,"1495 Elm Boulevard",33.92,-116.83,13002,26511,21869,769,6,2011-08-19 09:38:00.000
1008,52,69,1968,2,Female,"38688 First Avenue",41.83,-87.68,22296,45462,68494,657,5,2018-05-31 05:39:00.000
1605,39,67,1980,5,Male,"9995 Pine Avenue",39.5,-84.37,19293,39336,43747,690,3,2013-04-13 12:08:00.000
75,80,66,1939,12,Female,"6328 Forest Street",29.76,-95.38,18528,22326,1620,564,4,2010-10-09 14:49:00.000
1913,60,57,1960,1,Female,"561 Martin Luther King Avenue",42.47,-83.49,34259,31121,32768,619,5,2019-04-17 11:25:00.000
1725,49,66,1970,9,Female,"791 11th Boulevard",37.55,-77.46,20917,42652,133935,729,6,2019-03-10 09:55:00.000
1966,42,68,1977,11,Male,"3835 Norfolk Street",36.05,-90.51,15447,31499,45661,782,4,2019-05-11 07:29:00.000
1557,50,66,1970,2,Female,"2516 Essex Drive",45.45,-122.79,23687,48295,109558,707,3,2019-05-29 21:58:00.000
859,51,72,1968,4,Male,"865 Wessex Lane",36.15,-85.5,15955,32531,78193,631,4,2010-11-05 09:13:00.000
952,29,66,1990,5,Male,"7135 Ninth Lane",42.31,-71.16,62177,126775,28869,685,2,2016-07-24 10:02:00.000
759,60,65,1959,12,Male,"575 Bayview Lane",35.92,-86.84,36563,74550,37427,687,4,2012-09-06 11:05:00.000
758,63,68,1956,12,Male,"39126 El Camino Boulevard",34.09,-118.13,21178,43180,36832,764,5,2010-09-08 02:44:00.000
1398,52,66,1967,4,Male,"304 Third Boulevard",40.85,-74.4,34756,70862,16595,745,5,2012-09-01 07:03:00.000
754,76,69,1943,3,Female,"15 Elm Lane",33.69,-78.89,19025,32817,27209,705,6,2014-08-31 19:09:00.000
1169,51,68,1968,11,Female,"375 Hillside Drive",30.54,-97.64,30358,61901,29627,726,7,2019-03-28 09:57:00.000
1777,47,67,1972,5,Male,"166 12th Street",38.83,-77.21,30622,62432,95799,741,5,2012-03-08 08:31:00.000
571,42,68,1977,11,Male,"8580 Valley Stream Avenue",39.46,-77.96,18003,36711,84949,739,4,2019-07-16 12:56:00.000
1753,46,58,1974,2,Male,"95612 South Street",32.28,-90.0,22304,45476,67636,506,1,2011-11-14 09:02:00.000
509,33,66,1986,7,Male,"239 Sussex Drive",38.41,-82.43,21842,44534,107410,702,4,2014-02-06 12:46:00.000
235,32,67,1987,12,Female,"7012 11th Lane",40.71,-73.99,23874,48676,110589,721,4,2013-07-06 11:28:00.000
1429,62,66,1957,7,Female,"4823 Lincoln Drive",39.76,-104.87,16459,33556,10619,799,4,2016-08-04 12:29:00.000
1957,40,74,1979,9,Male,"1977 Lake Avenue",34.15,-118.6,47055,95945,222735,772,2,2011-12-14 05:10:00.000
1195,75,68,1944,7,Male,"1222 First Drive",44.01,-92.47,23553,40696,15691,801,6,2012-05-20 13:58:00.000
556,46,66,1973,12,Male,"5659 Park Avenue",41.01,-81.6,17856,36405,31815,715,2,2016-01-22 07:50:00.000
1669,44,62,1975,5,Male,"6308 Maple Avenue",38.66,-121.62,25234,51454,151162,698,4,2019-05-23 06:23:00.000
38,45,64,1974,12,Female,"582 Birch Boulevard",26.63,-81.85,19621,40006,72794,621,1,2014-01-11 21:49:00.000
1579,81,70,1938,6,Female,"7673 Plum Drive",27.95,-82.48,18881,28594,1821,728,5,2018-05-19 11:43:00.000
316,36,69,1983,8,Male,"995 Martin Luther King Street",29.76,-95.38,19554,39871,73726,719,4,2014-09-24 03:37:00.000
205,38,68,1982,1,Male,"839 Essex Lane",47.65,-111.38,19560,39882,77817,809,4,2010-03-08 22:08:00.000
1695,45,66,1974,12,Female,"238 Ocean View Lane",33.94,-117.99,27973,57027,21798,709,4,2018-09-17 13:14:00.000
1131,76,69,1943,4,Male,"2609 Plum Drive",38.88,-94.81,28490,19682,0,683,4,2011-07-13 06:42:00.000
1096,59,67,1960,10,Male,"1089 Norfolk Avenue",43.04,-76.14,20294,41379,95988,681,2,2014-01-29 08:31:00.000
114,47,65,1972,12,Female,"112 Elm Avenue",34.18,-118.39,16892,34441,907,725,4,2010-09-11 13:02:00.000
1326,52,73,1968,2,Female,"292 Maple Drive",40.49,-74.48,32610,66489,83828,731,2,2017-10-21 10:41:00.000
1187,55,67,1964,9,Male,"203 Valley Lane",44.78,-89.68,23216,47334,87775,701,3,2018-08-20 22:07:00.000
672,37,68,1983,2,Male,"95873 Madison Boulevard",35.81,-83.25,11755,23967,3880,722,4,2016-10-08 12:41:00.000
137,33,65,1986,7,Female,"3177 Oak Avenue",36.33,-82.36,20142,41069,64073,644,3,2014-06-04 07:40:00.000
565,54,65,1965,10,Male,"6721 Sussex Drive",32.98,-96.89,21381,43598,15891,757,4,2019-09-04 16:00:00.000
938,28,73,1991,7,Female,"875 Plum Street",38.97,-94.95,24982,50934,54406,720,3,2016-07-25 22:39:00.000
322,47,65,1972,10,Male,"708 George Street",31.22,-84.21,13759,28055,12475,829,3,2018-12-20 21:43:00.000
1067,76,63,1943,12,Male,"343 Lafayette Drive",37.54,-97.25,24531,41790,24676,719,5,2011-11-15 12:17:00.000
1259,64,69,1955,7,Female,"729 Littlewood Avenue",41.18,-73.42,94302,192269,100192,700,6,2012-09-06 08:37:00.000
48,69,63,1950,4,Male,"5233 Valley Stream Street",35.11,-106.62,20993,16542,36831,733,3,2018-09-16 09:47:00.000
1263,56,70,1963,8,Female,"212 Mountain View Lane",33.95,-84.54,17977,36652,60949,600,3,2012-10-13 15:18:00.000
1575,51,68,1968,5,Female,"23 12th Boulevard",27.19,-82.49,28272,57646,127892,724,4,2013-09-06 10:49:00.000
1810,66,66,1953,12,Male,"350 North Street",42.22,-83.36,18879,31175,5846,711,5,2013-08-11 07:50:00.000
1674,70,64,1949,4,Male,"5073 Wessex Avenue",35.49,-90.35,14172,26858,11245,712,2,2019-07-31 12:53:00.000
820,70,59,1949,12,Female,"669 South Street",41.7,-70.3,26762,41902,29713,633,5,2013-09-25 18:00:00.000
447,79,68,1940,3,Male,"5336 Tenth Drive",43.22,-86.25,19131,30977,21507,796,5,2012-10-18 10:49:00.000
241,58,67,1961,4,Female,"6077 Sixth Avenue",34.93,-79.76,15009,30605,16549,737,5,2015-09-07 12:05:00.000
1540,55,61,1964,9,Female,"1513 Valley Boulevard",39.33,-84.54,21992,44839,63194,625,3,2010-02-17 08:03:00.000
973,55,68,1964,5,Male,"1587 Rose Lane",34.51,-89.94,12285,25051,19465,734,4,2017-03-06 00:09:00.000
1258,79,65,1940,5,Female,"265 Little Creek Street",33.99,-117.53,19851,15470,15349,789,7,2010-12-04 16:48:00.000
1541,48,65,1971,10,Female,"7139 Lake Boulevard",36.09,-84.13,18353,37422,127116,681,5,2014-12-05 08:00:00.000
738,57,67,1962,10,Female,"15664 Lafayette Street",40.02,-105.25,31377,63974,131731,707,4,2011-11-24 22:09:00.000
984,63,66,1956,3,Female,"642 Ocean View Lane",28.3,-81.41,16150,32928,80794,850,5,2016-11-01 19:45:00.000
1988,59,67,1960,8,Male,"763 Essex Avenue",25.77,-80.2,53676,109440,180865,737,5,2013-05-31 16:23:00.000
1222,42,66,1977,12,Female,"1957 Park Lane",42.39,-113.78,14094,28738,48786,600,1,2010-09-28 14:19:00.000
1459,53,65,1967,2,Male,"9385 Birch Street",35.11,-106.62,15385,31369,0,707,3,2011-05-25 12:18:00.000
1344,61,65,1958,11,Male,"186 Forest Avenue",42.58,-83.03,22974,46843,66529,736,2,2010-10-20 07:09:00.000
1225,54,70,1965,11,Male,"6831 Valley Boulevard",37.97,-122.5,30819,62837,86171,850,3,2018-07-14 12:45:00.000
1602,41,66,1979,2,Female,"2079 Maple Drive",40.38,-77.88,14650,29864,44902,717,2,2012-08-27 17:52:00.000
145,58,65,1962,1,Female,"645 Hillside Lane",36.18,-82.07,12427,25334,182,696,3,2011-01-07 17:21:00.000
1305,46,73,1974,2,Female,"2794 Seventh Drive",35.33,-89.88,19115,38971,0,784,3,2011-01-02 06:29:00.000
217,42,65,1977,10,Male,"272 Burns Boulevard",41.77,-87.82,15221,31031,21853,744,7,2013-01-27 23:17:00.000
552,54,66,1965,4,Male,"1416 Bayview Avenue",29.67,-82.33,25767,52538,132409,602,1,2015-06-02 14:17:00.000
1274,49,61,1970,4,Female,"824 West Drive",41.95,-71.7,24260,49464,123198,705,6,2014-04-22 12:01:00.000
799,34,68,1985,7,Female,"90 El Camino Avenue",42.88,-78.85,15461,31525,57818,686,2,2016-01-26 15:48:00.000
300,40,64,1979,12,Male,"69 Martin Luther King Street",41.36,-73.2,37131,75711,121251,750,1,2012-07-11 08:05:00.000
619,54,65,1965,12,Male,"498 Littlewood Avenue",44.01,-92.47,26478,53986,58381,748,4,2012-11-23 16:03:00.000
1909,56,66,1963,5,Male,"603 Lake Avenue",34.02,-118.28,13002,26510,53023,696,4,2011-08-19 03:16:00.000
400,46,68,1973,5,Female,"539 Pine Boulevard",30.17,-85.67,19508,39770,72827,711,4,2012-12-22 11:30:00.000
1598,82,61,1937,6,Male,"996 Valley Drive",36.83,-119.79,12508,26126,1213,697,5,2011-12-28 16:15:00.000
734,43,61,1976,7,Female,"57799 Oak Boulevard",42.88,-78.85,12220,24917,36101,693,2,2019-01-27 20:19:00.000
970,42,66,1977,11,Male,"1942 Rose Avenue",29.1,-81.0,21916,44681,42011,770,3,2015-10-25 16:22:00.000
1770,30,66,1989,9,Male,"6657 West Street",26.61,-80.05,18415,37544,15489,703,4,2019-08-29 13:04:00.000
414,45,66,1975,1,Female,"471 Eighth Lane",40.79,-74.47,55362,112875,44432,709,2,2015-10-30 19:03:00.000
782,51,66,1968,7,Female,"2554 11th Lane",41.28,-84.36,18229,37169,93844,722,3,2014-10-05 14:26:00.000
1678,36,65,1983,3,Male,"296 Pine Boulevard",41.7,-72.67,28557,58225,101148,685,3,2014-04-04 20:42:00.000
851,88,65,1931,10,Female,"42 Fourth Avenue",38.21,-85.23,19620,31399,2528,757,4,2012-03-26 07:01:00.000
1416,73,65,1946,9,Female,"8258 Jefferson Drive",43.03,-76.3,24172,48750,18724,709,8,2012-12-04 08:02:00.000
1424,101,68,1918,5,Female,"887 Third Boulevard",35.13,-112.99,13086,15348,1396,761,4,2012-05-21 07:34:00.000
55,61,68,1958,3,Female,"3374 Littlewood Street",37.92,-122.34,21869,44583,85531,717,5,2011-09-24 13:30:00.000
1478,39,66,1980,10,Female,"3863 River Avenue",38.93,-121.25,21829,44506,57994,849,3,2018-12-25 06:07:00.000
561,48,67,1971,6,Male,"604 Pine Street",40.8,-91.12,18076,36853,112139,834,5,2014-12-16 23:57:00.000
1028,50,66,1970,1,Male,"1012 Hill Drive",41.83,-87.68,39789,81122,112394,682,5,2013-03-15 10:07:00.000
1774,52,69,1967,10,Male,"653 Mill Street",44.96,-93.26,20662,42129,101742,758,4,2011-12-05 07:30:00.000
1717,67,67,1952,7,Female,"728 Sixth Avenue",43.06,-78.27,17665,43070,14135,726,4,2010-11-16 06:13:00.000
1114,44,66,1976,1,Male,"9900 Ninth Avenue",39.02,-86.93,18204,37115,58438,685,3,2012-02-10 12:12:00.000
1267,81,65,1938,10,Female,"9574 Ocean Drive",47.83,-122.32,28248,31912,2182,630,4,2017-03-20 14:20:00.000
1202,63,65,1956,10,Female,"881 Ocean View Street",41.83,-87.68,0,4,0,691,3,2019-08-23 16:17:00.000
478,54,71,1965,9,Male,"9939 Mill Lane",34.05,-84.07,35710,72807,0,803,3,2014-12-31 19:04:00.000
1733,47,66,1972,6,Female,"6613 Hill Drive",36.73,-84.16,12814,26130,54290,498,1,2017-01-10 09:35:00.000
1549,68,74,1952,1,Male,"731 Martin Luther King Boulevard",29.76,-95.38,31072,63355,140526,747,5,2016-03-28 12:46:00.000
1117,49,68,1970,4,Female,"2350 Bayview Street",41.36,-97.97,13582,27691,24480,687,2,2014-11-13 12:09:00.000
112,54,66,1965,12,Female,"85 Lafayette Boulevard",43.98,-75.6,17220,35114,24637,686,5,2014-03-29 06:12:00.000
177,54,66,1965,12,Female,"294 Bayview Lane",35.1,-90.0,28570,58248,107130,728,4,2018-12-26 08:22:00.000
199,67,67,1952,4,Female,"7927 Plum Lane",33.1,-96.66,32580,78329,40161,720,3,2015-08-01 09:18:00.000
1543,31,68,1988,10,Female,"5857 12th Avenue",34.14,-118.46,51976,105963,106266,684,4,2014-03-07 18:15:00.000
474,55,66,1964,4,Male,"455 Little Creek Boulevard",40.75,-73.64,39705,80957,161166,683,6,2011-01-26 02:10:00.000
1176,39,64,1980,10,Male,"2411 Hillside Lane",37.94,-87.4,28126,57348,119230,527,3,2010-04-06 06:35:00.000
1997,76,69,1943,8,Male,"765 Forest Street",44.92,-93.4,39155,38800,25867,758,7,2019-03-23 00:13:00.000
490,86,68,1933,9,Male,"90 Lexington Drive",29.45,-98.5,29557,33426,1852,699,4,2011-02-16 07:15:00.000
1493,30,65,1989,11,Male,"136 Spruce Street",38.22,-122.55,26748,54537,121987,765,4,2017-10-15 07:10:00.000
1449,66,63,1953,6,Male,"5807 Lincoln Street",32.61,-83.63,15334,28104,12054,751,3,2017-01-24 09:18:00.000
146,47,67,1972,7,Female,"45 Ocean Lane",41.85,-88.3,33701,68710,201796,717,3,2015-02-17 14:09:00.000
1888,75,59,1944,6,Female,"7854 Plum Avenue",44.65,-93.17,28429,41513,15899,748,3,2011-05-05 19:57:00.000
293,32,63,1987,8,Female,"58221 Main Drive",35.22,-97.34,20640,42084,57760,661,5,2018-09-23 10:09:00.000
1785,40,64,1979,10,Male,"344 11th Street",25.92,-97.48,12684,25861,42050,607,3,2014-12-21 09:06:00.000
1969,84,65,1935,4,Male,"402 El Camino Drive",27.48,-82.57,29583,44690,2249,733,5,2018-06-03 07:29:00.000
52,56,66,1963,4,Female,"13 Rose Boulevard",41.56,-73.59,31288,63796,82173,730,3,2019-04-16 06:56:00.000
1703,47,65,1972,8,Female,"1532 Birch Drive",39.08,-108.55,24115,49169,65994,747,2,2015-08-10 20:38:00.000
277,46,68,1974,2,Male,"2292 South Street",33.77,-89.81,15568,31739,81905,799,5,2018-02-23 07:00:00.000
863,60,68,1959,12,Female,"256 Ocean Drive",35.4,-93.11,16877,34406,1636,774,3,2014-06-04 08:31:00.000
1899,31,67,1988,8,Female,"761 Main Avenue",47.94,-122.0,28037,57166,111755,737,2,2014-05-24 08:48:00.000
951,57,66,1962,9,Female,"381 Catherine Avenue",33.91,-118.23,13075,26664,12241,709,4,2013-06-26 15:38:00.000
369,39,65,1980,9,Male,"5193 East Street",38.22,-85.74,25258,51499,7226,788,4,2018-02-02 12:49:00.000
592,68,65,1952,2,Male,"69 Spruce Avenue",35.32,-82.46,13634,23993,2573,714,5,2010-06-25 10:42:00.000
20,86,67,1933,12,Female,"3631 Plum Boulevard",32.42,-97.1,19477,23371,0,757,8,2011-02-15 18:48:00.000
1718,81,67,1938,11,Female,"766 Third Drive",34.02,-117.89,22681,33483,196,698,5,2015-09-08 22:54:00.000
1150,46,67,1973,4,Male,"5692 Jefferson Boulevard",32.83,-97.17,30913,63030,93406,791,5,2015-03-03 06:20:00.000
1849,39,66,1980,11,Female,"364 12th Drive",47.13,-122.4,20345,41483,64098,721,2,2011-07-29 10:54:00.000
1834,32,66,1987,7,Female,"767 Park Drive",33.57,-101.87,17444,35565,54634,681,3,2010-06-18 12:07:00.000
1170,40,63,1980,2,Female,"5191 Grant Drive",35.4,-80.43,20041,40867,50449,694,2,2011-03-17 09:14:00.000
438,32,66,1987,10,Female,"12960 El Camino Lane",40.72,-74.17,16691,34034,55846,633,2,2013-07-07 12:50:00.000
1127,59,70,1960,8,Male,"60396 Elm Street",26.14,-81.79,17455,35590,92603,720,4,2012-09-20 11:54:00.000
629,72,70,1947,5,Male,"4388 Hillside Street",39.27,-76.83,39053,57513,11755,793,5,2010-11-06 08:19:00.000
421,53,67,1967,1,Female,"595 Valley Stream Drive",41.97,-91.66,22502,45876,58252,790,7,2012-11-08 12:20:00.000
1330,65,61,1954,12,Female,"35187 West Lane",34.4,-119.72,33097,35404,30887,575,3,2012-02-16 08:52:00.000
285,62,69,1957,8,Male,"702 Elm Drive",36.95,-121.72,16920,34496,33122,731,5,2011-02-28 11:29:00.000
1719,81,64,1938,9,Female,"678 Park Drive",25.77,-80.2,19386,23217,2559,616,3,2016-10-14 05:58:00.000
530,78,68,1941,7,Male,"34533 Ninth Avenue",34.06,-117.39,14709,18100,0,682,6,2013-10-16 16:45:00.000
452,31,74,1988,3,Male,"557 Catherine Drive",29.76,-95.38,31072,63356,140107,704,5,2014-06-10 16:34:00.000
1603,41,65,1978,12,Male,"6515 Hillside Drive",44.65,-114.15,19036,38812,16331,762,4,2011-01-04 22:21:00.000
920,41,68,1978,11,Female,"37 Sixth Lane",35.11,-106.62,14078,28704,103891,700,2,2016-02-11 07:22:00.000
1687,70,64,1949,12,Female,"469 Grant Lane",35.11,-106.62,24485,40189,24169,621,1,2011-07-14 10:27:00.000
209,61,67,1959,1,Female,"2111 Burns Street",31.65,-106.15,14322,29206,25966,716,6,2010-06-10 16:59:00.000
301,47,69,1972,11,Male,"6009 River Avenue",34.24,-84.49,25654,52308,135319,679,1,2019-07-23 12:30:00.000
997,57,67,1963,2,Female,"339 Little Creek Lane",32.64,-116.98,26957,54963,105623,675,4,2014-10-02 10:02:00.000
364,65,65,1954,5,Female,"9052 River Lane",35.79,-83.97,18273,39809,0,775,4,2013-08-11 06:52:00.000
1762,29,64,1990,5,Male,"5537 Forest Lane",38.55,-121.49,31184,63583,200435,635,1,2017-10-20 15:47:00.000
972,35,69,1984,5,Male,"215 Plum Boulevard",31.84,-106.43,24608,50177,101323,681,4,2013-12-29 13:50:00.000
597,72,66,1948,1,Male,"5138 North Drive",37.74,-122.44,51692,65055,1676,736,6,2013-11-24 11:08:00.000
1089,31,75,1988,9,Female,"2725 Jefferson Drive",38.22,-85.74,25258,51501,140481,729,3,2013-05-26 05:44:00.000
1660,41,68,1978,4,Female,"40 Washington Drive",36.73,-102.51,11342,23123,5079,723,6,2010-12-21 11:19:00.000
885,36,66,1983,12,Male,"7121 Fourth Avenue",36.67,-93.86,13895,28334,0,700,3,2014-02-25 19:27:00.000
1895,56,65,1963,3,Female,"900 Littlewood Street",39.75,-74.22,20034,40848,146608,706,2,2011-01-05 14:01:00.000
160,44,68,1975,10,Male,"1915 Catherine Boulevard",38.91,-75.43,18622,37965,69614,796,3,2017-11-05 06:45:00.000
329,70,65,1949,3,Male,"6339 Lafayette Avenue",34.39,-119.51,21191,36724,16437,701,4,2012-02-03 05:34:00.000
250,50,64,1970,2,Female,"61674 Elm Drive",44.52,-122.81,17003,34671,55643,786,6,2012-01-22 21:10:00.000
870,63,64,1956,3,Female,"1389 Park Lane",38.64,-76.9,35114,71593,132181,821,3,2019-01-07 08:13:00.000
944,58,71,1961,10,Male,"3817 Martin Luther King Avenue",33.77,-118.34,58517,119308,89328,789,6,2011-09-19 11:50:00.000
144,44,67,1975,3,Female,"5380 12th Boulevard",34.5,-93.05,15857,32330,97190,835,4,2012-04-06 14:13:00.000
1269,56,56,1963,10,Male,"336 Rose Avenue",41.83,-87.68,25365,36335,28929,676,2,2011-06-28 08:46:00.000
480,50,68,1969,11,Male,"749 Oak Street",37.91,-122.01,42234,86113,177353,713,6,2011-10-11 15:47:00.000
1052,61,61,1958,12,Male,"363 Third Drive",37.99,-122.27,25849,28210,22961,655,2,2019-09-27 10:21:00.000
225,32,68,1987,3,Male,"69080 Spruce Street",29.76,-95.38,20055,40887,50734,688,4,2015-06-15 12:30:00.000
1654,43,66,1976,4,Male,"385 Pine Drive",41.47,-71.3,24194,49328,6197,693,5,2018-03-10 20:02:00.000
1638,79,64,1940,8,Female,"6337 Spruce Street",44.67,-93.24,34186,57824,31354,668,5,2011-05-23 11:30:00.000
1156,56,69,1963,6,Female,"9603 South Lane",40.74,-74.33,137428,280199,91367,752,5,2011-05-24 15:34:00.000
275,43,58,1977,2,Female,"973 River Street",29.56,-95.02,37415,76288,120771,710,4,2014-07-12 17:01:00.000
1240,56,67,1963,5,Female,"899 Maple Street",40.26,-81.84,15603,31814,43140,693,3,2010-06-09 13:34:00.000
366,50,68,1969,12,Female,"773 12th Street",44.01,-88.55,19573,39911,93823,625,7,2012-01-11 17:35:00.000
638,65,65,1955,2,Female,"674 Elm Boulevard",41.54,-96.13,25102,16889,38489,679,5,2016-07-26 08:26:00.000
845,58,72,1961,8,Male,"860 Seventh Avenue",30.42,-86.61,18005,36710,116794,786,5,2015-06-17 18:51:00.000
963,24,70,1995,12,Female,"8094 Catherine Lane",42.63,-71.32,20458,41714,54541,687,3,2016-07-04 10:33:00.000
933,50,69,1969,5,Male,"7037 Wessex Avenue",36.36,-96.03,21234,43290,90238,690,4,2014-02-18 12:54:00.000
121,34,66,1985,11,Female,"71858 Mountain View Street",44.21,-88.43,22277,45419,124370,721,3,2011-01-06 00:09:00.000
760,56,64,1964,2,Female,"532 Sixth Drive",39.98,-82.98,18420,37558,72514,778,3,2016-01-10 12:06:00.000
1915,54,65,1965,6,Male,"758 Sixth Boulevard",41.32,-74.18,25534,52062,97881,775,4,2014-01-15 04:48:00.000
714,61,67,1958,10,Female,"72 Second Street",45.34,-122.66,35992,73383,155191,760,2,2011-03-25 11:47:00.000
674,63,66,1957,1,Female,"13 Sixth Boulevard",32.73,-117.08,13805,28147,25987,756,7,2013-02-23 12:06:00.000
1896,50,79,1969,9,Female,"6695 River Lane",41.91,-83.38,19736,40246,74352,641,5,2017-04-24 15:03:00.000
1989,31,66,1988,12,Male,"3487 Bayview Drive",38.81,-76.75,33295,67886,7137,803,4,2010-05-29 11:32:00.000
1456,48,70,1971,8,Male,"884 Tenth Drive",33.12,-89.05,15316,31231,40499,681,3,2014-08-27 06:31:00.000
630,60,66,1959,7,Male,"1583 Grant Avenue",30.33,-81.65,19382,39521,61861,491,3,2010-07-26 21:31:00.000
22,56,66,1963,3,Male,"5651 North Boulevard",38.99,-76.88,26467,53966,135478,747,1,2017-12-02 15:19:00.000
